date,wind_speed,pressure,wave_height,water_level,label
2018-07-20 12:00:00,7.83,1011.23,1.24,0.46,CYCLONE
2018-07-20 18:00:00,2.07,1005.23,1.89,0.88,CYCLONE
2018-07-21 00:00:00,5.28,1006.6,1.59,0.53,CYCLONE
2018-07-21 06:00:00,3.36,1010.48,1.98,0.67,CYCLONE
2018-07-21 12:00:00,5.77,1011.69,1.93,0.23,CYCLONE
2018-07-21 18:00:00,2.57,1008.85,0.68,0.53,CYCLONE
2018-07-22 00:00:00,4.82,1006.34,0.51,0.8,CYCLONE
2018-07-22 06:00:00,3.98,1006.35,1.83,0.44,CYCLONE
2018-07-22 12:00:00,4.75,1012.48,1.8,0.65,CYCLONE
2018-07-22 18:00:00,2.97,1005.88,1.78,0.64,CYCLONE
2018-07-23 00:00:00,6.78,1008.29,1.34,0.58,CYCLONE
2018-07-23 06:00:00,5.72,1014.9,1.89,0.55,CYCLONE
2018-07-23 12:00:00,6.82,1005.47,1.9,0.21,CYCLONE
2018-07-23 18:00:00,5.16,1007.31,1.4,0.49,CYCLONE
2018-07-24 00:00:00,5.58,1009.21,1.69,0.76,CYCLONE
2018-07-24 06:00:00,4.88,1013.74,0.94,0.72,CYCLONE
2018-07-24 12:00:00,2.51,1005.98,1.59,0.48,CYCLONE
2018-07-24 18:00:00,3.33,1005.11,1.46,0.71,CYCLONE
2018-07-25 00:00:00,7.01,1014.23,0.64,0.94,CYCLONE
2018-07-25 06:00:00,4.12,1005.69,1.68,0.64,CYCLONE
2018-07-25 12:00:00,5.71,1011.21,0.92,0.82,CYCLONE
2018-07-25 18:00:00,4.95,1012.09,1.51,0.68,CYCLONE
2018-07-26 00:00:00,2.55,1014.17,0.77,0.84,CYCLONE
2018-07-26 06:00:00,4.88,1007.47,1.85,0.61,CYCLONE
2018-07-26 12:00:00,3.72,1008.95,0.82,0.28,CYCLONE
2018-07-26 18:00:00,3.04,1011.74,1.07,0.45,CYCLONE
2018-07-27 00:00:00,4.69,1005.93,0.98,0.7,CYCLONE
2018-07-27 06:00:00,5.55,1009.8,1.15,0.99,CYCLONE
2018-07-27 12:00:00,5.22,1012.22,1.06,0.89,CYCLONE
2018-07-27 18:00:00,5.7,1013.16,1.08,0.81,CYCLONE
2018-07-28 00:00:00,6.95,1008.04,1.22,0.32,CYCLONE
2018-07-28 06:00:00,7.52,1011.95,1.82,0.24,CYCLONE
2018-07-28 12:00:00,5.41,1012.83,1.27,0.97,CYCLONE
2018-07-28 18:00:00,3.85,1005.56,0.72,0.25,CYCLONE
2018-07-29 00:00:00,3.47,1011.12,1.46,0.38,CYCLONE
2018-07-29 06:00:00,7.31,1010.96,1.59,0.73,CYCLONE
2018-07-29 12:00:00,3.07,1005.57,0.62,0.91,CYCLONE
2018-07-29 18:00:00,3.43,1005.54,0.94,0.47,CYCLONE
2018-07-30 00:00:00,4.06,1012.75,0.74,0.45,CYCLONE
2018-07-30 06:00:00,4.53,1008.2,1.37,0.41,CYCLONE
2018-07-30 12:00:00,4.7,1007.88,1.72,0.94,CYCLONE
2018-07-30 18:00:00,5.23,1009.24,1.1,0.85,CYCLONE
2018-07-31 00:00:00,6.4,1012.08,1.2,0.94,CYCLONE
2018-07-31 06:00:00,7.62,1011.68,1.1,0.65,CYCLONE
2018-07-31 12:00:00,6.35,1014.61,1.8,0.76,CYCLONE
2018-07-31 18:00:00,5.83,1014.27,0.52,0.4,CYCLONE
2018-08-01 00:00:00,5.77,1014.6,0.74,0.61,CYCLONE
2018-08-01 06:00:00,5.8,1012.48,0.97,0.87,CYCLONE
2018-08-01 12:00:00,6.84,1006.57,0.51,0.85,CYCLONE
2018-08-01 18:00:00,3.83,1007.05,1.83,0.31,CYCLONE
2018-08-02 00:00:00,6.51,1013.08,0.55,0.43,CYCLONE
2018-08-02 06:00:00,6.51,1013.45,1.2,0.47,CYCLONE
2018-08-02 12:00:00,2.42,1012.37,1.26,0.65,CYCLONE
2018-08-02 18:00:00,2.87,1010.01,1.09,0.98,CYCLONE
2018-08-03 00:00:00,5.51,1010.96,1.89,0.5,CYCLONE
2018-08-03 06:00:00,5.72,1006.83,1.97,0.72,CYCLONE
2018-08-03 12:00:00,4.01,1006.21,0.63,0.62,CYCLONE
2018-08-03 18:00:00,6.09,1009.41,1.46,0.5,CYCLONE
2018-08-04 00:00:00,4.19,1008.47,1.76,0.79,CYCLONE
2018-08-04 06:00:00,5.88,1011.71,1.4,0.34,CYCLONE
2018-08-04 12:00:00,3.21,1008.11,0.87,0.83,CYCLONE
2018-08-04 18:00:00,3.86,1006.8,1.12,0.73,CYCLONE
2018-08-05 00:00:00,7.58,1009.92,1.17,0.22,CYCLONE
2018-08-05 06:00:00,4.36,1013.11,0.77,0.77,CYCLONE
2018-08-05 12:00:00,6.34,1006.85,1.93,0.88,CYCLONE
2018-08-05 18:00:00,5.25,1013.38,1.59,0.57,CYCLONE
2018-08-06 00:00:00,2.38,1006.87,1.93,0.67,CYCLONE
2018-08-06 06:00:00,2.46,1007.96,1.72,0.99,CYCLONE
2018-08-06 12:00:00,3.57,1012.82,1.66,0.49,CYCLONE
2018-08-06 18:00:00,3.02,1014.45,1.47,0.47,CYCLONE
2018-08-07 00:00:00,2.11,1007.51,0.77,0.5,CYCLONE
2018-08-07 06:00:00,2.32,1011.04,1.2,0.4,CYCLONE
2018-08-07 12:00:00,5.77,1010.92,0.62,0.61,CYCLONE
2018-08-07 18:00:00,6.23,1011.61,0.53,0.4,CYCLONE
2018-08-08 00:00:00,6.44,1012.94,0.91,0.54,CYCLONE
2018-08-08 06:00:00,4.72,1011.22,1.69,0.83,CYCLONE
2018-08-08 12:00:00,5.41,1005.97,1.93,0.27,CYCLONE
2018-08-08 18:00:00,2.02,1012.92,1.41,0.7,CYCLONE
2018-08-09 00:00:00,5.6,1013.32,0.86,0.72,CYCLONE
2018-08-09 06:00:00,2.52,1007.64,1.26,0.97,CYCLONE
2018-08-09 12:00:00,4.68,1010.99,1.31,0.58,CYCLONE
2018-08-09 18:00:00,3.18,1014.89,1.15,0.71,CYCLONE
2018-08-10 00:00:00,4.38,1005.42,1.32,0.99,CYCLONE
2018-08-10 06:00:00,2.79,1006.62,1.0,0.24,CYCLONE
2018-08-10 12:00:00,7.52,1012.15,1.11,0.21,CYCLONE
2018-08-10 18:00:00,7.91,1006.37,1.95,0.61,CYCLONE
2018-08-11 00:00:00,6.71,1014.93,1.51,0.89,CYCLONE
2018-08-11 06:00:00,7.72,1013.05,1.49,0.48,CYCLONE
2018-08-11 12:00:00,5.61,1008.22,0.84,0.67,CYCLONE
2018-08-11 18:00:00,4.82,1005.35,0.62,0.77,CYCLONE
2018-08-12 00:00:00,5.09,1012.56,1.68,0.75,CYCLONE
2018-08-12 06:00:00,3.88,1011.39,0.74,0.58,CYCLONE
2018-08-12 12:00:00,2.97,1009.03,1.26,0.65,CYCLONE
2018-08-12 18:00:00,3.59,1008.35,1.87,0.24,CYCLONE
2018-08-13 00:00:00,2.33,1006.26,1.31,0.62,CYCLONE
2018-08-13 06:00:00,3.66,1013.02,0.95,0.48,CYCLONE
2018-08-13 12:00:00,2.05,1011.43,1.49,0.6,CYCLONE
2018-08-13 18:00:00,3.84,1012.96,1.13,0.55,CYCLONE
2018-08-14 00:00:00,4.78,1005.67,1.5,0.73,CYCLONE
2018-08-14 06:00:00,5.46,1009.29,0.67,0.25,CYCLONE
2018-08-14 12:00:00,5.46,1013.57,0.56,0.86,CYCLONE
2018-08-14 18:00:00,6.52,1006.99,1.33,0.27,CYCLONE
2018-08-15 00:00:00,5.38,1011.98,1.16,0.92,CYCLONE
2018-08-15 06:00:00,4.75,1007.32,0.51,0.61,CYCLONE
2018-08-15 12:00:00,3.1,1006.64,1.47,0.53,CYCLONE
2018-08-15 18:00:00,6.47,1011.98,1.31,0.21,CYCLONE
2018-08-16 00:00:00,7.98,1009.14,0.56,0.91,CYCLONE
2018-08-16 06:00:00,6.52,1006.54,1.26,0.89,CYCLONE
2018-08-16 12:00:00,5.18,1012.39,0.61,0.75,CYCLONE
2018-08-16 18:00:00,2.42,1005.1,1.16,0.86,CYCLONE
2018-08-17 00:00:00,3.46,1013.14,1.63,0.72,CYCLONE
2018-08-17 06:00:00,36.45,977.99,4.51,3.74,CYCLONE
2018-08-17 12:00:00,5.13,1007.17,0.72,0.98,CYCLONE
2018-08-17 18:00:00,6.14,1014.15,0.91,0.58,CYCLONE
2018-08-18 00:00:00,3.65,1006.09,0.97,0.43,CYCLONE
2018-08-18 06:00:00,3.58,1012.68,1.85,0.61,CYCLONE
2018-08-18 12:00:00,6.49,1010.72,1.6,0.55,CYCLONE
2018-08-18 18:00:00,5.69,1007.23,1.65,0.96,CYCLONE
2018-08-19 00:00:00,6.72,1013.14,1.98,0.9,CYCLONE
2018-08-19 06:00:00,3.98,1005.63,0.7,0.26,CYCLONE
2018-08-19 12:00:00,2.88,1005.13,0.59,0.9,CYCLONE
2018-08-19 18:00:00,3.35,1014.83,0.97,0.21,CYCLONE
2018-08-20 00:00:00,4.62,1010.92,1.13,0.9,CYCLONE
2018-08-20 06:00:00,3.32,1005.84,1.85,0.92,CYCLONE
2018-08-20 12:00:00,5.71,1011.96,0.54,0.52,CYCLONE
2018-08-20 18:00:00,4.74,1006.35,0.62,0.24,CYCLONE
2018-08-21 00:00:00,3.59,1013.81,1.01,0.28,CYCLONE
2018-08-21 06:00:00,5.71,1012.75,1.98,0.86,CYCLONE
2018-08-21 12:00:00,6.1,1013.83,0.57,0.68,CYCLONE
2018-08-21 18:00:00,4.22,1011.71,1.39,0.71,CYCLONE
2018-08-22 00:00:00,2.75,1009.2,0.58,0.83,CYCLONE
2018-08-22 06:00:00,3.84,1010.27,0.6,0.64,CYCLONE
2018-08-22 12:00:00,3.27,1013.51,1.48,0.8,CYCLONE
2018-08-22 18:00:00,5.21,1007.58,1.04,0.31,CYCLONE
2018-08-23 00:00:00,4.76,1007.67,1.34,0.76,CYCLONE
2018-08-23 06:00:00,4.22,1013.54,1.96,1.0,CYCLONE
2018-08-23 12:00:00,4.97,1005.48,1.43,0.48,CYCLONE
2018-08-23 18:00:00,7.39,1013.66,1.91,0.23,CYCLONE
2018-08-24 00:00:00,7.06,1012.78,0.88,0.99,CYCLONE
2018-08-24 06:00:00,3.95,1013.13,1.45,0.38,CYCLONE
2018-08-24 12:00:00,6.58,1012.38,1.01,0.83,CYCLONE
2018-08-24 18:00:00,4.06,1010.94,1.86,0.78,CYCLONE
2018-08-25 00:00:00,3.23,1014.11,1.7,0.47,CYCLONE
2018-08-25 06:00:00,5.81,1012.62,1.13,0.56,CYCLONE
2018-08-25 12:00:00,6.52,1014.97,1.94,0.48,CYCLONE
2018-08-25 18:00:00,3.06,1012.04,0.87,0.91,CYCLONE
2018-08-26 00:00:00,3.19,1006.76,1.74,0.63,CYCLONE
2018-08-26 06:00:00,7.03,1005.22,0.88,0.92,CYCLONE
2018-08-26 12:00:00,4.81,1013.87,1.96,0.66,CYCLONE
2018-08-26 18:00:00,6.84,1005.15,1.08,0.53,CYCLONE
2018-08-27 00:00:00,4.39,1014.68,1.25,0.75,CYCLONE
2018-08-27 06:00:00,2.83,1012.75,0.52,0.63,CYCLONE
2018-08-27 12:00:00,2.16,1007.77,1.02,0.25,CYCLONE
2018-08-27 18:00:00,8.0,1013.7,1.11,0.42,CYCLONE
2018-08-28 00:00:00,2.44,1010.31,1.73,0.72,CYCLONE
2018-08-28 06:00:00,4.49,1008.66,1.26,0.71,CYCLONE
2018-08-28 12:00:00,3.94,1013.85,1.26,0.98,CYCLONE
2018-08-28 18:00:00,3.36,1008.14,0.57,0.71,CYCLONE
2018-08-29 00:00:00,2.67,1014.91,1.97,0.86,CYCLONE
2018-08-29 06:00:00,5.1,1013.79,0.61,0.59,CYCLONE
2018-08-29 12:00:00,4.31,1006.29,1.98,0.43,CYCLONE
2018-08-29 18:00:00,4.01,1011.81,0.93,0.75,CYCLONE
2018-08-30 00:00:00,2.07,1012.5,1.77,0.96,CYCLONE
2018-08-30 06:00:00,5.0,1006.81,0.59,0.51,CYCLONE
2018-08-30 12:00:00,6.51,1006.03,1.16,0.91,CYCLONE
2018-08-30 18:00:00,2.26,1014.31,1.86,0.66,CYCLONE
2018-08-31 00:00:00,3.56,1011.29,0.87,0.78,CYCLONE
2018-08-31 06:00:00,7.49,1011.0,1.13,0.87,CYCLONE
2018-08-31 12:00:00,7.68,1011.57,1.14,0.71,CYCLONE
2018-08-31 18:00:00,7.6,1010.58,0.54,0.39,CYCLONE
2018-09-01 00:00:00,6.26,1007.09,0.8,0.82,CYCLONE
2018-09-01 06:00:00,7.36,1012.83,0.8,0.33,CYCLONE
2018-09-01 12:00:00,5.22,1008.41,1.53,0.34,CYCLONE
2018-09-01 18:00:00,2.15,1011.75,0.83,0.54,CYCLONE
2018-09-02 00:00:00,3.4,1012.88,1.12,0.3,CYCLONE
2018-09-02 06:00:00,4.56,1014.97,1.93,0.82,CYCLONE
2018-09-02 12:00:00,4.02,1005.96,1.31,0.78,CYCLONE
2018-09-02 18:00:00,2.13,1012.43,0.54,0.75,CYCLONE
2018-09-03 00:00:00,6.85,1009.71,1.74,0.83,CYCLONE
2018-09-03 06:00:00,5.71,1008.25,1.32,0.51,CYCLONE
2018-09-03 12:00:00,3.07,1009.62,1.92,0.45,CYCLONE
2018-09-03 18:00:00,4.95,1009.42,0.55,0.88,CYCLONE
2018-09-04 00:00:00,2.24,1014.22,1.52,0.72,CYCLONE
2018-09-04 06:00:00,4.38,1012.75,1.35,0.34,CYCLONE
2018-09-04 12:00:00,3.08,1013.08,0.97,0.33,CYCLONE
2018-09-04 18:00:00,5.87,1014.41,0.55,0.24,CYCLONE
2018-09-05 00:00:00,5.28,1006.48,0.65,0.78,CYCLONE
2018-09-05 06:00:00,4.37,1005.24,1.62,0.83,CYCLONE
2018-09-05 12:00:00,3.36,1008.36,0.85,0.96,CYCLONE
2018-09-05 18:00:00,4.42,1013.43,0.62,0.73,CYCLONE
2018-09-06 00:00:00,2.18,1005.93,1.12,0.89,CYCLONE
2018-09-06 06:00:00,5.64,1013.0,0.74,0.67,CYCLONE
2018-09-06 12:00:00,7.92,1011.49,1.24,0.36,CYCLONE
2018-09-06 18:00:00,7.36,1009.99,0.92,0.93,CYCLONE
2018-09-07 00:00:00,4.25,1011.65,0.8,0.72,CYCLONE
2018-09-07 06:00:00,3.37,1010.61,0.72,0.52,CYCLONE
2018-09-07 12:00:00,2.72,1014.11,1.59,0.56,CYCLONE
2018-09-07 18:00:00,6.99,1014.32,1.29,0.46,CYCLONE
2018-09-08 00:00:00,6.59,1013.58,1.4,0.82,CYCLONE
2018-09-08 06:00:00,6.82,1009.07,0.59,0.48,CYCLONE
2018-09-08 12:00:00,3.16,1008.88,1.84,0.62,CYCLONE
2018-09-08 18:00:00,3.27,1009.14,0.57,0.67,CYCLONE
2018-09-09 00:00:00,4.46,1006.08,1.85,0.66,CYCLONE
2018-09-09 06:00:00,6.73,1009.69,0.67,0.31,CYCLONE
2018-09-09 12:00:00,2.5,1013.92,1.73,0.41,CYCLONE
2018-09-09 18:00:00,7.1,1005.38,0.6,0.57,CYCLONE
2018-09-10 00:00:00,7.91,1012.42,1.44,0.23,CYCLONE
2018-09-10 06:00:00,4.86,1011.56,0.84,0.33,CYCLONE
2018-09-10 12:00:00,3.52,1007.21,0.6,0.45,CYCLONE
2018-09-10 18:00:00,3.11,1009.77,0.68,0.96,CYCLONE
2018-09-11 00:00:00,6.1,1009.17,1.57,0.56,CYCLONE
2018-09-11 06:00:00,2.09,1013.63,1.88,0.51,CYCLONE
2018-09-11 12:00:00,3.74,1006.22,0.58,0.59,CYCLONE
2018-09-11 18:00:00,35.89,981.12,10.35,1.59,CYCLONE
2018-09-12 00:00:00,3.17,1005.68,1.65,0.33,CYCLONE
2018-09-12 06:00:00,3.42,1009.07,0.59,0.78,CYCLONE
2018-09-12 12:00:00,4.89,1010.71,1.96,0.41,CYCLONE
2018-09-12 18:00:00,3.87,1010.61,1.08,0.75,CYCLONE
2018-09-13 00:00:00,6.09,1013.97,1.3,0.39,CYCLONE
2018-09-13 06:00:00,2.81,1007.32,0.53,0.81,CYCLONE
2018-09-13 12:00:00,7.53,1009.59,1.32,0.71,CYCLONE
2018-09-13 18:00:00,5.22,1014.24,1.74,0.2,CYCLONE
2018-09-14 00:00:00,6.52,1005.56,1.06,0.78,CYCLONE
2018-09-14 06:00:00,4.75,1006.96,1.34,0.73,CYCLONE
2018-09-14 12:00:00,4.61,1010.68,1.48,0.27,CYCLONE
2018-09-14 18:00:00,6.53,1005.23,1.85,1.0,CYCLONE
2018-09-15 00:00:00,4.16,1012.71,1.08,0.79,CYCLONE
2018-09-15 06:00:00,6.65,1012.17,1.68,0.8,CYCLONE
2018-09-15 12:00:00,5.97,1008.52,0.85,0.72,CYCLONE
2018-09-15 18:00:00,7.06,1011.08,1.87,0.79,CYCLONE
2018-09-16 00:00:00,22.95,964.98,11.36,1.78,CYCLONE
2018-09-16 06:00:00,3.71,1007.71,1.61,0.83,CYCLONE
2018-09-16 12:00:00,2.74,1014.92,0.7,0.25,CYCLONE
2018-09-16 18:00:00,24.46,956.59,9.13,3.54,CYCLONE
2018-09-17 00:00:00,6.45,1010.6,1.45,0.2,CYCLONE
2018-09-17 06:00:00,4.43,1008.22,1.42,0.86,CYCLONE
2018-09-17 12:00:00,3.85,1007.21,1.67,1.0,CYCLONE
2018-09-17 18:00:00,5.23,1013.38,1.3,0.85,CYCLONE
2018-09-18 00:00:00,4.39,1012.07,0.8,0.34,CYCLONE
2018-09-18 06:00:00,7.53,1013.2,0.73,0.9,CYCLONE
2018-09-18 12:00:00,4.11,1009.95,1.12,0.29,CYCLONE
2018-09-18 18:00:00,7.26,1006.09,1.76,0.84,CYCLONE
2018-09-19 00:00:00,3.23,1014.56,1.48,0.99,CYCLONE
2018-09-19 06:00:00,2.95,1005.95,1.26,0.34,CYCLONE
2018-09-19 12:00:00,4.49,1013.03,1.47,0.34,CYCLONE
2018-09-19 18:00:00,7.21,1010.99,1.19,0.68,CYCLONE
2018-09-20 00:00:00,4.16,1012.02,1.33,0.58,CYCLONE
2018-09-20 06:00:00,3.12,1014.5,1.98,0.27,CYCLONE
2018-09-20 12:00:00,4.88,1009.46,0.53,0.51,CYCLONE
2018-09-20 18:00:00,5.36,1011.27,0.67,0.81,CYCLONE
2018-09-21 00:00:00,4.33,1013.25,1.78,0.4,CYCLONE
2018-09-21 06:00:00,5.18,1014.52,1.74,0.54,CYCLONE
2018-09-21 12:00:00,4.34,1009.48,1.47,0.31,CYCLONE
2018-09-21 18:00:00,2.79,1006.81,0.68,0.58,CYCLONE
2018-09-22 00:00:00,6.15,1012.5,1.16,0.99,CYCLONE
2018-09-22 06:00:00,3.69,1009.46,0.89,0.79,CYCLONE
2018-09-22 12:00:00,7.23,1007.91,2.0,0.6,CYCLONE
2018-09-22 18:00:00,2.3,1010.17,0.94,0.95,CYCLONE
2018-09-23 00:00:00,6.45,1014.42,1.87,0.62,CYCLONE
2018-09-23 06:00:00,2.52,1010.5,0.64,0.54,CYCLONE
2018-09-23 12:00:00,4.42,1014.51,1.99,0.21,CYCLONE
2018-09-23 18:00:00,4.83,1006.74,0.57,0.33,CYCLONE
2018-09-24 00:00:00,7.35,1009.12,1.99,0.31,CYCLONE
2018-09-24 06:00:00,7.32,1012.0,1.41,0.25,CYCLONE
2018-09-24 12:00:00,6.37,1013.88,1.47,0.42,CYCLONE
2018-09-24 18:00:00,6.52,1005.59,0.81,0.73,CYCLONE
2018-09-25 00:00:00,5.24,1012.91,1.88,0.23,CYCLONE
2018-09-25 06:00:00,7.27,1013.21,0.82,0.55,CYCLONE
2018-09-25 12:00:00,5.08,1008.46,1.81,0.91,CYCLONE
2018-09-25 18:00:00,3.59,1010.94,1.85,0.29,CYCLONE
2018-09-26 00:00:00,2.74,1012.73,0.69,0.53,CYCLONE
2018-09-26 06:00:00,7.77,1012.18,1.05,0.87,CYCLONE
2018-09-26 12:00:00,5.04,1007.92,1.78,0.71,CYCLONE
2018-09-26 18:00:00,6.84,1005.8,1.69,0.3,CYCLONE
2018-09-27 00:00:00,6.7,1014.03,1.12,0.77,CYCLONE
2018-09-27 06:00:00,7.75,1010.28,1.76,0.62,CYCLONE
2018-09-27 12:00:00,3.1,1007.73,1.58,0.79,CYCLONE
2018-09-27 18:00:00,6.99,1009.27,1.98,0.39,CYCLONE
2018-09-28 00:00:00,3.71,1007.3,1.24,0.86,CYCLONE
2018-09-28 06:00:00,4.66,1010.19,0.51,0.93,CYCLONE
2018-09-28 12:00:00,7.66,1007.85,0.71,0.65,CYCLONE
2018-09-28 18:00:00,5.2,1006.52,1.26,0.5,CYCLONE
2018-09-29 00:00:00,2.38,1008.5,1.86,0.4,CYCLONE
2018-09-29 06:00:00,7.85,1005.19,0.61,0.88,CYCLONE
2018-09-29 12:00:00,4.09,1012.26,0.91,0.63,CYCLONE
2018-09-29 18:00:00,7.21,1005.16,1.3,0.54,CYCLONE
2018-09-30 00:00:00,6.92,1014.94,1.2,0.98,CYCLONE
2018-09-30 06:00:00,6.94,1008.08,1.2,0.54,CYCLONE
2018-09-30 12:00:00,3.66,1012.41,1.77,0.34,CYCLONE
2018-09-30 18:00:00,3.52,1005.08,0.89,0.22,CYCLONE
2018-10-01 00:00:00,2.71,1007.09,1.47,0.62,CYCLONE
2018-10-01 06:00:00,6.51,1006.36,1.17,0.84,CYCLONE
2018-10-01 12:00:00,5.18,1008.51,0.71,0.85,CYCLONE
2018-10-01 18:00:00,4.82,1007.8,1.39,0.28,CYCLONE
2018-10-02 00:00:00,7.31,1008.95,1.46,0.21,CYCLONE
2018-10-02 06:00:00,7.17,1011.28,0.96,0.95,CYCLONE
2018-10-02 12:00:00,3.48,1005.65,0.89,0.75,CYCLONE
2018-10-02 18:00:00,7.9,1007.42,1.48,0.38,CYCLONE
2018-10-03 00:00:00,3.09,1011.74,1.57,0.6,CYCLONE
2018-10-03 06:00:00,6.58,1005.55,1.17,0.45,CYCLONE
2018-10-03 12:00:00,22.24,960.63,5.77,1.78,CYCLONE
2018-10-03 18:00:00,5.15,1011.48,0.71,0.6,CYCLONE
2018-10-04 00:00:00,3.71,1007.01,1.75,0.63,CYCLONE
2018-10-04 06:00:00,6.62,1006.93,0.98,0.65,CYCLONE
2018-10-04 12:00:00,4.66,1005.88,1.13,0.57,CYCLONE
2018-10-04 18:00:00,7.93,1006.1,0.72,0.99,CYCLONE
2018-10-05 00:00:00,7.44,1006.8,1.91,0.67,CYCLONE
2018-10-05 06:00:00,2.42,1011.22,0.59,0.31,CYCLONE
2018-10-05 12:00:00,3.14,1005.27,1.42,0.24,CYCLONE
2018-10-05 18:00:00,3.23,1014.17,1.76,0.5,CYCLONE
2018-10-06 00:00:00,4.53,1007.2,0.85,0.24,CYCLONE
2018-10-06 06:00:00,6.18,1014.09,0.95,0.58,CYCLONE
2018-10-06 12:00:00,6.25,1007.15,0.67,0.69,CYCLONE
2018-10-06 18:00:00,3.05,1006.8,1.52,0.76,CYCLONE
2018-10-07 00:00:00,6.03,1011.86,0.62,0.42,CYCLONE
2018-10-07 06:00:00,5.13,1014.26,1.96,0.53,CYCLONE
2018-10-07 12:00:00,3.8,1014.05,1.42,0.63,CYCLONE
2018-10-07 18:00:00,6.39,1008.13,1.34,0.25,CYCLONE
2018-10-08 00:00:00,7.25,1011.35,1.61,0.84,CYCLONE
2018-10-08 06:00:00,7.04,1010.11,0.79,0.88,CYCLONE
2018-10-08 12:00:00,4.44,1006.29,1.46,0.86,CYCLONE
2018-10-08 18:00:00,5.96,1005.57,1.77,0.97,CYCLONE
2018-10-09 00:00:00,4.82,1010.89,1.07,0.39,CYCLONE
2018-10-09 06:00:00,2.29,1008.85,1.66,0.57,CYCLONE
2018-10-09 12:00:00,3.82,1007.44,0.73,0.42,CYCLONE
2018-10-09 18:00:00,2.54,1012.47,0.93,0.87,CYCLONE
2018-10-10 00:00:00,3.66,1008.39,1.19,0.7,CYCLONE
2018-10-10 06:00:00,2.21,1010.86,0.78,0.98,CYCLONE
2018-10-10 12:00:00,5.51,1012.03,1.02,0.75,CYCLONE
2018-10-10 18:00:00,5.31,1014.64,1.47,0.56,CYCLONE
2018-10-11 00:00:00,2.68,1007.43,1.07,0.8,CYCLONE
2018-10-11 06:00:00,7.16,1010.98,0.95,0.77,CYCLONE
2018-10-11 12:00:00,7.52,1013.34,1.01,0.39,CYCLONE
2018-10-11 18:00:00,6.3,1009.82,1.31,0.29,CYCLONE
2018-10-12 00:00:00,5.19,1014.77,1.82,0.23,CYCLONE
2018-10-12 06:00:00,6.19,1009.78,1.94,0.77,CYCLONE
2018-10-12 12:00:00,3.59,1006.55,1.85,0.31,CYCLONE
2018-10-12 18:00:00,3.95,1014.72,0.71,0.81,CYCLONE
2018-10-13 00:00:00,3.16,1011.23,0.56,0.36,CYCLONE
2018-10-13 06:00:00,7.88,1008.62,1.57,0.24,CYCLONE
2018-10-13 12:00:00,4.16,1009.36,1.45,0.4,CYCLONE
2018-10-13 18:00:00,5.81,1005.64,1.75,0.71,CYCLONE
2018-10-14 00:00:00,5.44,1014.68,0.93,0.32,CYCLONE
2018-10-14 06:00:00,2.19,1013.66,1.39,0.32,CYCLONE
2018-10-14 12:00:00,4.66,1009.5,0.98,0.44,CYCLONE
2018-10-14 18:00:00,7.63,1012.64,1.07,0.85,CYCLONE
2018-10-15 00:00:00,2.64,1005.69,1.79,0.77,CYCLONE
2018-10-15 06:00:00,7.77,1006.7,0.85,0.73,CYCLONE
2018-10-15 12:00:00,2.12,1014.9,1.53,0.3,CYCLONE
2018-10-15 18:00:00,5.79,1011.0,1.52,0.29,CYCLONE
2018-10-16 00:00:00,5.78,1007.72,0.78,0.26,CYCLONE
2018-10-16 06:00:00,7.88,1013.35,0.78,0.79,CYCLONE
2018-10-16 12:00:00,2.09,1008.76,1.81,0.41,CYCLONE
2018-10-16 18:00:00,6.44,1014.95,0.84,0.75,CYCLONE
2018-10-17 00:00:00,2.61,1013.87,1.62,0.76,CYCLONE
2018-10-17 06:00:00,3.07,1006.69,1.44,0.95,CYCLONE
2018-10-17 12:00:00,5.44,1011.29,0.71,0.37,CYCLONE
2018-10-17 18:00:00,5.85,1006.46,1.88,0.68,CYCLONE
2018-10-18 00:00:00,2.33,1012.82,1.87,0.88,CYCLONE
2018-10-18 06:00:00,3.31,1005.58,1.08,0.61,CYCLONE
2018-10-18 12:00:00,6.35,1012.88,1.15,0.88,CYCLONE
2018-10-18 18:00:00,6.86,1006.64,1.23,0.98,CYCLONE
2018-10-19 00:00:00,3.54,1007.13,1.3,0.47,CYCLONE
2018-10-19 06:00:00,6.43,1008.39,0.53,0.78,CYCLONE
2018-10-19 12:00:00,6.29,1013.97,1.04,0.54,CYCLONE
2018-10-19 18:00:00,5.97,1011.69,1.21,0.86,CYCLONE
2018-10-20 00:00:00,2.52,1014.38,1.36,0.32,CYCLONE
2018-10-20 06:00:00,6.52,1011.16,1.05,0.89,CYCLONE
2018-10-20 12:00:00,7.75,1007.81,0.56,0.35,CYCLONE
2018-10-20 18:00:00,2.14,1007.65,0.53,0.25,CYCLONE
2018-10-21 00:00:00,2.41,1005.68,0.68,0.37,CYCLONE
2018-10-21 06:00:00,4.41,1007.22,1.66,0.59,CYCLONE
2018-10-21 12:00:00,4.74,1006.54,1.61,0.45,CYCLONE
2018-10-21 18:00:00,4.57,1007.31,1.91,0.69,CYCLONE
2018-10-22 00:00:00,2.02,1013.9,1.48,0.35,CYCLONE
2018-10-22 06:00:00,3.97,1011.31,1.17,0.3,CYCLONE
2018-10-22 12:00:00,4.36,1008.51,0.97,0.21,CYCLONE
